"","list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender","truck_det_acc","location_error","trial_n_block","block","trial_n","x","y","fixations","center_low","fixation_error","fixation_prediction","age_group"
"13730","lists/35/stimuli_position_map_1_seq_2.csv","5.57249176614108","241.840336134454","331.840336134454","151.840336134454","medium","target","319.442203154584","human-made","0","",0,0,NA,"google_map_1.png","77.6018670201301","2","objects/1/1_32.jpg","0.0","None","None","Stick_Drum.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,37,1,95,869.799987792969,797.400024414062,250.688142711705,"241.840336134454",68.7540604428792,8.84780657725076,"YA"
"13834","lists/35/stimuli_position_map_1_seq_2.csv","5.75373482726424","241.840336134454","151.840336134454","121.672268907563","singletons","singletons","329.831932773109","natural","0","",0,0,NA,"google_map_1.png","None","2","objects/1/1_103.jpg","0.0","None","None","Coconut.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,38,1,96,894.900024414062,551.299987792969,189.847227759122,"241.840336134454",139.984705013987,51.9931083753322,"YA"
"13936","lists/35/stimuli_position_map_1_seq_2.csv","4.25161241193889","241.840336134454","331.840336134454","151.840336134454","low","truck_det","243.723004506051","None","0","",0,1,NA,"google_map_1.png","1.88266837159743","2","truck_3.png","None","None","None","None","truck_3.png",NA,"",35,"r",NA,"encoding","",26,"m",1,NA,39,1,97,753,638.400024414062,205.42465900106,"241.840336134454",38.2983455049906,36.4156771333936,"YA"
"14133","lists/35/stimuli_position_map_1_seq_2.csv","3.98715154258453","241.840336134454","331.840336134454","151.840336134454","low","target","228.562827281916","human-made","1","",NA,NA,NA,"google_map_1.png","13.2775088525383","2","objects/2/2_10.jpg","1.0","","","Slippers.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,41,1,98,839.5,734.599975585938,238.23342199833,"241.840336134454",9.67059471641352,3.60691413612449,"YA"
"14235","lists/35/stimuli_position_map_1_seq_2.csv","4.8314272364521","241.840336134454","331.840336134454","151.840336134454","low","target","276.960796994069","natural","0","",0,0,NA,"google_map_1.png","35.1204608596154","2","objects/1/1_26.jpg","0.0","None","None","Inukshuk.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,42,2,99,833.200012207031,781.799987792969,242.327469566816,"241.840336134454",34.633327427253,0.487133432362043,"YA"
"14436","lists/35/stimuli_position_map_1_seq_2.csv","3.87790148287983","241.840336134454","331.840336134454","151.840336134454","low","target","222.30008500585","natural","1","",NA,NA,NA,"google_map_1.png","19.5402511286038","2","objects/2/2_2.jpg","1.0","","","Sheep.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,44,2,100,1001.90002441406,576.799987792969,318.707782853094,"241.840336134454",96.4076978472435,76.8674467186395,"YA"
"14534","lists/35/stimuli_position_map_1_seq_2.csv","4.1395159995202","241.840336134454","331.840336134454","151.840336134454","low","target","237.297095513897","natural","0","",0,0,NA,"google_map_1.png","4.54324062055696","2","objects/1/1_88.jpg","0.0","None","None","Corn_Kernels.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,45,2,101,862.200012207031,807,249.882617119989,"241.840336134454",12.5855216060919,8.04228098553489,"YA"
"14633","lists/35/stimuli_position_map_1_seq_2.csv","5.1748431372549","241.840336134454","61.8403361344538","311.731092436975","singletons","singletons","296.647058823529","human-made","0","",0,0,NA,"google_map_1.png","None","2","objects/1/1_25.jpg","0.0","None","None","Candle_Blue.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,46,2,102,NA,NA,NA,"241.840336134454",NA,NA,"YA"
"14732","lists/35/stimuli_position_map_1_seq_2.csv","4.14833965145716","241.840336134454","331.840336134454","151.840336134454","low","truck_det","237.802909956143","None","0","",0,1,NA,"google_map_1.png","4.0374261783108","2","truck_5.png","None","None","None","None","truck_5.png",NA,"",35,"r",NA,"encoding","",26,"m",1,NA,47,2,103,943.700012207031,698.599975585938,264.132073503416,"241.840336134454",26.3291635472729,22.2917373689619,"YA"
"14932","lists/35/stimuli_position_map_1_seq_2.csv","4.35165976255323","241.840336134454","331.840336134454","151.840336134454","low","target","249.458202948911","human-made","0","",NA,NA,NA,"google_map_1.png","7.61786681445751","2","objects/2/2_52.jpg","1.0","","","NetButterfly.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,49,2,104,798,608.599975585938,202.950551063696,"241.840336134454",46.5076518852153,38.8897850707583,"YA"
"15134","lists/35/stimuli_position_map_1_seq_2.csv","4.49939389344347","241.840336134454","331.840336134454","151.840336134454","low","target","257.927038477651","human-made","1","",NA,NA,NA,"google_map_1.png","16.0867023431975","2","objects/1/1_3.jpg","1.0","","","ChalkboardEraser.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,51,2,105,NA,NA,NA,"241.840336134454",NA,NA,"YA"
"15235","lists/35/stimuli_position_map_1_seq_2.csv","4.49732732479078","241.840336134454","331.840336134454","151.840336134454","low","target","257.808572758707","human-made","0","",0,0,NA,"google_map_1.png","15.9682366242532","2","objects/1/1_116.jpg","0.0","None","None","WorldMap.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,52,2,106,889.700012207031,767.099975585938,252.799815325967,"241.840336134454",5.00875743274031,10.9594791915127,"YA"
"15332","lists/35/stimuli_position_map_1_seq_2.csv","6.01686741363212","241.840336134454","151.840336134454","281.563025210084","singletons","singletons","344.915966386555","natural","0","",0,0,NA,"google_map_1.png","None","2","objects/1/1_14.jpg","0.0","None","None","Pumpkin.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,53,2,107,1083.40002441406,384.700012207031,51.5296505272831,"241.840336134454",66.6136841407281,169.689314392829,"YA"
"15437","lists/35/stimuli_position_map_1_seq_2.csv","3.83400540737773","241.840336134454","331.840336134454","151.840336134454","low","target","219.783749467513","human-made","0","",0,0,NA,"google_map_1.png","22.0565866669408","2","objects/1/1_37.jpg","0.0","None","None","ComputerKeyboard.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,54,2,108,792.700012207031,730.799987792969,228.754602197961,"241.840336134454",8.97085273044794,13.0857339364931,"YA"
"3017","lists/35/stimuli_position_map_2_seq_1.csv","5.82735596475356","331.840336134454","61.8403361344538","241.840336134454","low","first7","334.052252756574","human-made","0","",0,0,NA,"google_map_2.png","2.21191662211996","1","objects/2/2_5.jpg","1.0","None","None","Lock_Combination.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,1,2,109,828.400024414062,329.899993896484,122.061722918802,"331.840336134454",148.009470162228,150.221386784348,"YA"
"30310","lists/35/stimuli_position_map_2_seq_1.csv","5.86332229122536","331.840336134454","61.8403361344538","241.840336134454","low","first7","336.114016694448","natural","1","",NA,NA,NA,"google_map_2.png","4.27368055999373","1","objects/1/1_84.jpg","1.0","","","Toad.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,3,2,110,1251.59997558594,621.400024414062,344.402944135028,"331.840336134454",8.28892744057987,12.5626080005739,"YA"
"30410","lists/35/stimuli_position_map_2_seq_1.csv","6.114543656976","331.840336134454","61.8403361344538","241.840336134454","low","first7","350.5152414827","natural","0","",0,0,NA,"google_map_2.png","18.6749053482466","1","objects/2/2_23.jpg","1.0","None","None","Leek.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,4,2,111,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"30611","lists/35/stimuli_position_map_2_seq_1.csv","5.77637948619323","331.840336134454","61.8403361344538","241.840336134454","low","first7","331.130034240376","human-made","1","",NA,NA,NA,"google_map_2.png","0.710301894077382","1","objects/1/1_19.jpg","1.0","","","Crayon_Green.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,6,2,112,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"3089","lists/35/stimuli_position_map_2_seq_1.csv","5.52009062466586","331.840336134454","61.8403361344538","241.840336134454","low","first7","316.438316063648","human-made","0","",NA,NA,NA,"google_map_2.png","15.402020070806","1","objects/1/1_53.jpg","1.0","","","RemoteControl.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,8,2,113,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"3099","lists/35/stimuli_position_map_2_seq_1.csv","5.30252928767988","331.840336134454","61.8403361344538","241.840336134454","low","first7","303.966647064452","human-made","0","",0,0,NA,"google_map_2.png","27.8736890700021","1","objects/1/1_54.jpg","1.0","None","None","Rope_Manila.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,9,2,114,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"31115","lists/35/stimuli_position_map_2_seq_1.csv","5.56128287173114","331.840336134454","61.8403361344538","241.840336134454","low","first7","318.79965506739","human-made","1","",NA,NA,NA,"google_map_2.png","13.0406810670635","1","objects/1/1_68.jpg","1.0","","","Ladle.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,11,2,115,1055.59997558594,679.200012207031,304.480554427014,"331.840336134454",14.3191006403756,27.3597817074395,"YA"
"31216","lists/35/stimuli_position_map_2_seq_1.csv","5.676601650766","331.840336134454","61.8403361344538","241.840336134454","low","truck_det","325.4102857127","None","0","",0,0,NA,"google_map_2.png","6.43005042175346","1","truck_3.png","None","None","space","None","truck_3.png",NA,"",35,"r",NA,"encoding","",26,"m",1,NA,12,2,116,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"31317","lists/35/stimuli_position_map_2_seq_1.csv","5.82264489321956","331.840336134454","61.8403361344538","241.840336134454","low","target","333.782191331058","natural","0","",0,0,NA,"google_map_2.png","1.94185519660394","1","objects/1/1_69.jpg","0.0","None","None","Buffalo.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,13,2,117,1228.09997558594,691.5,330.529742703769,"331.840336134454",3.25244862728891,1.31059343068489,"YA"
"31415","lists/35/stimuli_position_map_2_seq_1.csv","3.54342110177404","331.840336134454","151.840336134454","4.01680672268908","singletons","singletons","203.126050420168","human-made","0","",0,0,NA,"google_map_2.png","None","1","objects/1/1_104.jpg","0.0","None","None","Battery_AA.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,14,2,118,837.700012207031,685.799987792969,230.009393510445,"331.840336134454",26.8833430902774,101.830942624009,"YA"
"31517","lists/35/stimuli_position_map_2_seq_1.csv","6.16060353386894","331.840336134454","61.8403361344538","241.840336134454","low","target","353.155616591213","natural","0","",0,0,NA,"google_map_2.png","21.3152804567591","1","objects/1/1_7.jpg","0.0","None","None","Carrot.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,15,2,119,1064.90002441406,652.799987792969,312.921745480745,"331.840336134454",40.2338711104678,18.9185906537088,"YA"
"31718","lists/35/stimuli_position_map_2_seq_1.csv","5.16425880543353","331.840336134454","61.8403361344538","241.840336134454","low","target","296.040313687273","natural","1","",NA,NA,NA,"google_map_2.png","35.8000224471812","1","objects/1/1_96.jpg","1.0","","","Shark_Hammerhead.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,17,2,120,1165.40002441406,590.900024414062,346.081954865518,"331.840336134454",50.041641178245,14.241618731064,"YA"
"31916","lists/35/stimuli_position_map_2_seq_1.csv","5.24268437759185","331.840336134454","61.8403361344538","241.840336134454","low","target","300.5360471231","human-made","0","",NA,NA,NA,"google_map_2.png","31.3042890113542","1","objects/2/2_34.jpg","1.0","","","Candelabra.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,19,2,121,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"32025","lists/35/stimuli_position_map_2_seq_1.csv","0.0700709617180205","331.840336134454","331.840336134454","142.789915966387","singletons","singletons","4.01680672268908","natural","0","",0,0,NA,"google_map_2.png","None","1","objects/1/1_59.jpg","0.0","None","None","Stingray.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,20,2,122,953.299987792969,761,268.263507343272,"331.840336134454",95.753299379417,63.5768287911819,"YA"
"32119","lists/35/stimuli_position_map_2_seq_1.csv","6.12866938082711","331.840336134454","61.8403361344538","241.840336134454","low","truck_det","351.324996353147","None","0","",0,1,NA,"google_map_2.png","19.4846602186929","1","truck_5.png","None","None","None","None","truck_5.png",NA,"",35,"r",NA,"encoding","",26,"m",1,NA,21,2,123,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"32221","lists/35/stimuli_position_map_2_seq_1.csv","2.54069844127288","331.840336134454","61.8403361344538","241.840336134454","high","target","145.645133576152","human-made","0","",0,0,NA,"google_map_2.png","173.804797441699","1","objects/1/1_126.jpg","0.0","None","None","RugRoled.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,22,2,124,1143,537.599975585938,0.751384625549764,"331.840336134454",144.893748950602,28.9110484910958,"YA"
"32320","lists/35/stimuli_position_map_2_seq_1.csv","1.78706125340313","331.840336134454","61.8403361344538","241.840336134454","medium","target","102.44300178744","natural","0","",0,0,NA,"google_map_2.png","130.602665652987","1","objects/1/1_42.jpg","0.0","None","None","Banana.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,23,2,125,1189.59997558594,613.200012207031,342.316916604732,"331.840336134454",120.126085182708,10.476580470278,"YA"
"32420","lists/35/stimuli_position_map_2_seq_1.csv","5.55087717983503","331.840336134454","61.8403361344538","241.840336134454","low","target","318.203150436403","natural","0","",0,0,NA,"google_map_2.png","13.6371856980506","1","objects/2/2_95.jpg","1.0","None","None","Fruit_Carambola.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,24,2,126,1122.5,454.899993896484,27.6407067790063,"331.840336134454",69.4375563426033,55.8003706445523,"YA"
"32522","lists/35/stimuli_position_map_2_seq_1.csv","6.14453474682955","331.840336134454","61.8403361344538","241.840336134454","low","target","352.234475932904","human-made","0","",0,0,NA,"google_map_2.png","20.3941397984506","1","objects/1/1_66.jpg","0.0","None","None","PhoneCase.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,25,2,127,1047.30004882812,457.799987792969,43.2765644005591,"331.840336134454",51.0420884676551,71.4362282661051,"YA"
"32618","lists/35/stimuli_position_map_2_seq_1.csv","6.04243754335626","331.840336134454","61.8403361344538","241.840336134454","low","target","346.381770001314","natural","0","",0,0,NA,"google_map_2.png","14.5414338668604","1","objects/1/1_119.jpg","0.0","None","None","Gorilla.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,26,2,128,1139.69995117188,602.5,340.822223805614,"331.840336134454",5.55954619570036,8.98188767115965,"YA"
"32722","lists/35/stimuli_position_map_2_seq_1.csv","1.63930995827196","331.840336134454","61.8403361344538","241.840336134454","medium","target","93.9731823213226","natural","0","",0,0,NA,"google_map_2.png","122.132846186869","1","objects/1/1_95.jpg","0.0","None","None","Asparagus.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,27,2,129,1185.69995117188,546.900024414062,358.248917739781,"331.840336134454",95.7242645815416,26.408581605327,"YA"
"32823","lists/35/stimuli_position_map_2_seq_1.csv","5.65378517062431","331.840336134454","61.8403361344538","241.840336134454","low","truck_det","324.102334621776","None","0","",0,0,NA,"google_map_2.png","7.73800151267818","1","truck_2.png","None","None","space","None","truck_2.png",NA,"",35,"r",NA,"encoding","",26,"m",1,NA,28,2,130,1155.90002441406,431,29.0918367384251,"331.840336134454",64.9895021166492,57.2515006039712,"YA"
"33027","lists/35/stimuli_position_map_2_seq_1.csv","6.02345487989441","331.840336134454","61.8403361344538","241.840336134454","low","target","345.293591841081","human-made","0","",NA,NA,NA,"google_map_2.png","13.4532557066273","1","objects/2/2_7.jpg","1.0","","","Mattress.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,30,2,131,853.299987792969,370.100006103516,122.129502017632,"331.840336134454",136.835910176551,150.289165883178,"YA"
"33130","lists/35/stimuli_position_map_2_seq_1.csv","3.17867952875448","331.840336134454","61.8403361344538","241.840336134454","high","target","182.21729782669","natural","0","",0,0,NA,"google_map_2.png","149.623038307764","1","objects/1/1_87.jpg","0.0","None","None","Acorn.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,31,2,132,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"33326","lists/35/stimuli_position_map_2_seq_1.csv","5.87506610547666","331.840336134454","61.8403361344538","241.840336134454","low","target","336.787228976369","natural","1","",NA,NA,NA,"google_map_2.png","4.94689284191544","1","objects/2/2_104.jpg","1.0","","","Fruit_Orange.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,33,2,133,NA,NA,NA,"331.840336134454",NA,NA,"YA"
"33427","lists/35/stimuli_position_map_2_seq_1.csv","0.660974671758059","331.840336134454","61.8403361344538","241.840336134454","medium","target","37.8902678077868","human-made","0","",0,0,NA,"google_map_2.png","66.049931673333","1","objects/1/1_44.jpg","0.0","None","None","Glass_Bowl.jpg","truck_1.png",NA,"",35,"r",NA,"encoding","",26,"m",NA,NA,34,2,134,1063.30004882812,572.299987792969,342.636515214879,"331.840336134454",55.2537525929082,10.7961790804246,"YA"
